-0.679753 	 -1.056108 	 0.376355 	 15.250000   
-0.679764 	 -1.045823 	 0.366058 	 15.300000   
-0.679777 	 -1.036704 	 0.356927 	 15.350000   
-0.679791 	 -1.028697 	 0.348907 	 15.400000   
-0.679805 	 -1.021754 	 0.341949 	 15.450000   
-0.679820 	 -1.015833 	 0.336013 	 15.500000   
-0.679835 	 -1.010899 	 0.331064 	 15.550000   
-0.679852 	 -1.006926 	 0.327074 	 15.600000   
-0.679869 	 -1.003889 	 0.324020 	 15.650000   
-0.679886 	 -1.001771 	 0.321885 	 15.700000   
-0.679904 	 -1.000562 	 0.320657 	 15.750000   
-0.679923 	 -1.000253 	 0.320330 	 15.800000   
-0.679943 	 -1.000844 	 0.320901 	 15.850000   
-0.679963 	 -1.002337 	 0.322373 	 15.900000   
-0.679984 	 -1.004741 	 0.324756 	 15.950000   
-0.680006 	 -1.008069 	 0.328063 	 16.000000   
-0.680028 	 -1.012341 	 0.332312 	 16.050000   
-0.680052 	 -1.017580 	 0.337528 	 16.100000   
-0.680076 	 -1.023817 	 0.343741 	 16.150000   
-0.680101 	 -1.031088 	 0.350988 	 16.200000   
-0.680126 	 -1.039437 	 0.359311 	 16.250000   
-0.680153 	 -1.048914 	 0.368761 	 16.300000   
-0.680181 	 -1.059576 	 0.379395 	 16.350000   
-0.680210 	 -1.071491 	 0.391281 	 16.400000   
-0.680240 	 -1.084734 	 0.404494 	 16.450000   
-0.680271 	 -1.099391 	 0.419120 	 16.500000   
-0.680304 	 -1.115559 	 0.435255 	 16.550000   
-0.680338 	 -1.133347 	 0.453009 	 16.600000   
-0.680374 	 -1.152878 	 0.472504 	 16.650000   
-0.680412 	 -1.174289 	 0.493877 	 16.700000   
-0.680453 	 -1.197731 	 0.517278 	 16.750000   
-0.680496 	 -1.223372 	 0.542876 	 16.800000   
-0.680543 	 -1.251396 	 0.570853 	 16.850000   
-0.680593 	 -1.282004 	 0.601410 	 16.900000   
-0.680649 	 -1.315408 	 0.634759 	 16.950000   
-0.680712 	 -1.351834 	 0.671122 	 17.000000   
-0.680783 	 -1.391507 	 0.710724 	 17.050000   
-0.680865 	 -1.434644 	 0.753778 	 17.100000   
-0.680963 	 -1.481434 	 0.800471 	 17.150000   
-0.681081 	 -1.532009 	 0.850929 	 17.200000   
-0.681225 	 -1.586399 	 0.905174 	 17.250000   
-0.681404 	 -1.644470 	 0.963066 	 17.300000   
-0.681627 	 -1.705842 	 1.024215 	 17.350000   
-0.681905 	 -1.769778 	 1.087873 	 17.400000   
-0.682246 	 -1.835063 	 1.152817 	 17.450000   
-0.682651 	 -1.899879 	 1.217228 	 17.500000   
-0.683107 	 -1.961729 	 1.278622 	 17.550000   
-0.683583 	 -2.017474 	 1.333891 	 17.600000   
-0.684019 	 -2.063551 	 1.379532 	 17.650000   
-0.684341 	 -2.096422 	 1.412082 	 17.700000   
-0.684474 	 -2.113205 	 1.428731 	 17.750000   
-0.684376 	 -2.112302 	 1.427927 	 17.800000   
-0.684052 	 -2.093803 	 1.409751 	 17.850000   
-0.683559 	 -2.059455 	 1.375896 	 17.900000   
-0.682976 	 -2.012239 	 1.329262 	 17.950000   
-0.682381 	 -1.955720 	 1.273338 	 18.000000   
-0.681831 	 -1.893436 	 1.211605 	 18.050000   
-0.681356 	 -1.828468 	 1.147112 	 18.100000   
-0.680964 	 -1.763243 	 1.082279 	 18.150000   
-0.680651 	 -1.699515 	 1.018863 	 18.200000   
-0.680406 	 -1.638445 	 0.958038 	 18.250000   
-0.680217 	 -1.580728 	 0.900512 	 18.300000   
-0.680071 	 -1.526717 	 0.846646 	 18.350000   
-0.679960 	 -1.476524 	 0.796564 	 18.400000   
-0.679874 	 -1.430106 	 0.750232 	 18.450000   
-0.679808 	 -1.387325 	 0.707516 	 18.500000   
-0.679758 	 -1.347987 	 0.668230 	 18.550000   
-0.679719 	 -1.311875 	 0.632156 	 18.600000   
-0.679689 	 -1.278761 	 0.599072 	 18.650000   
-0.679667 	 -1.248423 	 0.568756 	 18.700000   
-0.679651 	 -1.220647 	 0.540996 	 18.750000   
-0.679639 	 -1.195236 	 0.515597 	 18.800000   
-0.679631 	 -1.172006 	 0.492375 	 18.850000   
-0.679626 	 -1.150792 	 0.471166 	 18.900000   
-0.679624 	 -1.131443 	 0.451819 	 18.950000   
-0.679624 	 -1.113824 	 0.434200 	 19.000000   
-0.679626 	 -1.097814 	 0.418188 	 19.050000   
-0.679630 	 -1.083305 	 0.403675 	 19.100000   
-0.679636 	 -1.070201 	 0.390565 	 19.150000   
-0.679643 	 -1.058417 	 0.378774 	 19.200000   
-0.679651 	 -1.047878 	 0.368227 	 19.250000   
-0.679660 	 -1.038519 	 0.358859 	 19.300000   
-0.679671 	 -1.030282 	 0.350611 	 19.350000   
-0.679683 	 -1.023119 	 0.343436 	 19.400000   
-0.679695 	 -1.016985 	 0.337290 	 19.450000   
-0.679709 	 -1.011847 	 0.332137 	 19.500000   
-0.679724 	 -1.007673 	 0.327949 	 19.550000   
-0.679739 	 -1.004440 	 0.324701 	 19.600000   
-0.679756 	 -1.002130 	 0.322375 	 19.650000   
-0.679773 	 -1.000730 	 0.320957 	 19.700000   
-0.679792 	 -1.000232 	 0.320441 	 19.750000   
-0.679811 	 -1.000633 	 0.320823 	 19.800000   
-0.679831 	 -1.001936 	 0.322105 	 19.850000   
-0.679852 	 -1.004147 	 0.324295 	 19.900000   
-0.679874 	 -1.007279 	 0.327405 	 19.950000   
-0.679897 	 -1.011351 	 0.331453 	 20.000000   
-0.679922 	 -1.016384 	 0.336462 	 20.050000   
-0.679947 	 -1.022408 	 0.342461 	 20.100000   
-0.679973 	 -1.029459 	 0.349485 	 20.150000   
-0.680001 	 -1.037577 	 0.357576 	 20.200000   
-0.680030 	 -1.046812 	 0.366782 	 20.250000   
-0.680060 	 -1.057220 	 0.377160 	 20.300000   
-0.680092 	 -1.068866 	 0.388774 	 20.350000   
-0.680125 	 -1.081823 	 0.401698 	 20.400000   
-0.680160 	 -1.096175 	 0.416015 	 20.450000   
-0.680196 	 -1.112017 	 0.431821 	 20.500000   
-0.680235 	 -1.129455 	 0.449220 	 20.550000   
-0.680276 	 -1.148610 	 0.468334 	 20.600000   
-0.680320 	 -1.169614 	 0.489294 	 20.650000   
-0.680366 	 -1.192616 	 0.512250 	 20.700000   
-0.680416 	 -1.217781 	 0.537365 	 20.750000   
-0.680470 	 -1.245289 	 0.564820 	 20.800000   
-0.680528 	 -1.275338 	 0.594810 	 20.850000   
-0.680593 	 -1.308138 	 0.627546 	 20.900000   
-0.680664 	 -1.343912 	 0.663248 	 20.950000   
-0.680745 	 -1.382886 	 0.702140 	 21.000000   
-0.680838 	 -1.425280 	 0.744442 	 21.050000   
-0.680946 	 -1.471292 	 0.790346 	 21.100000   
-0.681075 	 -1.521068 	 0.839993 	 21.150000   
-0.681230 	 -1.574664 	 0.893434 	 21.200000   
-0.681419 	 -1.631987 	 0.950567 	 21.250000   
-0.681652 	 -1.692716 	 1.011064 	 21.300000   
-0.681940 	 -1.756201 	 1.074261 	 21.350000   
-0.682289 	 -1.821336 	 1.139047 	 21.400000   
-0.682704 	 -1.886439 	 1.203734 	 21.450000   
-0.683175 	 -1.949157 	 1.265981 	 21.500000   
-0.683673 	 -2.006474 	 1.322801 	 21.550000   
-0.684144 	 -2.054888 	 1.370744 	 21.600000   
-0.684514 	 -2.090806 	 1.406293 	 21.650000   
-0.684705 	 -2.111153 	 1.426448 	 21.700000   
-0.684664 	 -2.114015 	 1.429351 	 21.750000   
-0.684388 	 -2.099116 	 1.414728 	 21.800000   
-0.683921 	 -2.067878 	 1.383957 	 21.850000   
-0.683342 	 -2.023074 	 1.339732 	 21.900000   
-0.682732 	 -1.968202 	 1.285470 	 21.950000   
-0.682154 	 -1.906849 	 1.224695 	 22.000000   
-0.681645 	 -1.842217 	 1.160571 	 22.050000   
-0.681218 	 -1.776875 	 1.095657 	 22.100000   
-0.680871 	 -1.712715 	 1.031844 	 22.150000   
-0.680595 	 -1.651013 	 0.970418 	 22.200000   
-0.680377 	 -1.592551 	 0.912174 	 22.250000   
